count,diff_srv_rate,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,duration,hot,last_flag,logged_in,num_compromised,srv_count,srv_diff_host_rate
280,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,12,0.0
2,0.0,106411,255,0.0,0.0,0.0,0,0,21,1,0,10,0.3
157,0.08,0,255,0.09,0.0,0.0,0,0,21,0,0,16,0.0
511,0.0,54,255,0.0,0.83,0.0,0,0,17,0,0,511,0.0
462,1.0,0,255,1.0,0.0,0.0,0,0,19,0,0,1,0.0
427,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,427,0.0
217,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,14,0.0
13,0.0,0,255,0.01,0.0,0.0,2088,0,14,1,0,13,0.0
1,0.0,0,1,0.0,1.0,0.0,0,0,19,0,0,2,1.0
12,0.0,402,255,0.0,0.0,0.0,0,0,21,1,0,28,0.14
1,0.0,157,156,0.03,0.01,0.0,0,0,7,0,0,1,0.0
1,0.0,0,255,0.02,0.0,0.0,0,0,16,0,0,1,0.0
15,0.0,1274,255,0.0,0.0,0.0,0,0,21,1,0,20,0.1
1,0.0,0,120,0.99,0.98,0.0,0,0,18,0,0,1,0.0
4,0.0,2239,255,0.02,0.0,0.0,0,0,21,1,0,6,0.5
1,0.0,595,255,0.02,0.0,0.0,282,2,13,1,0,1,0.0
1,0.0,223095,120,0.03,0.01,0.0,69,6,0,1,36,1,0.0
4,0.0,3621,255,0.0,0.0,0.0,0,0,21,1,0,4,0.0
1,0.0,93,1,0.0,1.0,0.75,5,0,8,1,0,1,0.0
4,1.0,0,73,0.07,0.01,0.02,0,0,15,0,0,15,0.87
1,0.0,0,11,1.0,0.73,0.0,0,0,15,0,0,1,0.0
5,0.0,11051,72,0.0,0.01,0.05,0,0,21,1,0,5,0.0
1,0.0,8371,255,0.02,0.0,0.0,0,2,4,1,0,1,0.0
1,0.0,93,245,0.01,0.0,0.0,4,0,13,1,0,1,0.0
4,1.0,0,86,0.06,0.01,0.04,0,0,15,0,0,7,1.0
1,0.0,93,121,0.02,0.01,0.02,5,0,7,1,0,1,0.0
1,0.0,0,20,0.15,0.5,0.06,0,0,1,0,0,1,0.0
8,0.0,667,255,0.0,0.0,0.0,0,0,21,1,0,9,0.22
125,0.06,0,255,0.06,0.0,0.0,0,0,20,0,0,8,0.0
1,0.0,0,255,0.01,0.0,0.0,0,0,18,0,0,1,0.0
16,0.0,797,255,0.0,0.0,0.0,0,0,21,1,0,19,0.16
6,0.0,1077,48,0.0,0.02,0.03,0,0,21,1,0,10,0.4
4,0.5,0,255,0.02,0.0,0.0,0,0,20,0,0,3,0.0
1,0.0,86,41,0.12,0.02,0.02,0,0,18,1,0,1,0.0
8,0.0,1148,112,0.0,0.01,0.02,0,0,21,1,0,8,0.0
8,0.0,478,255,0.0,0.0,0.0,0,0,21,1,0,8,0.0
232,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,4,0.0
150,0.06,0,255,0.06,0.0,0.0,0,0,18,0,0,1,0.0
6,0.0,1439,199,0.0,0.01,0.02,0,0,21,1,0,18,0.11
149,0.09,0,255,0.09,0.0,0.0,0,0,18,0,0,4,0.0
10,0.0,0,255,0.01,0.0,0.0,2073,0,18,1,0,10,0.0
18,0.0,740,43,0.0,0.02,0.02,0,0,21,1,0,18,0.0
255,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,13,0.0
4,0.0,0,255,0.0,0.01,0.0,0,0,17,0,0,4,0.0
35,0.0,712,255,0.0,0.0,0.0,0,0,21,1,0,35,0.0
245,0.07,0,255,0.07,0.0,0.0,0,0,18,0,0,19,0.0
2,0.0,3688,59,0.0,0.02,0.02,0,0,21,1,0,6,0.33
1,0.0,764,180,0.02,0.01,0.0,20,4,17,1,0,1,0.0
1,0.0,16127,1,0.0,1.0,0.01,0,0,21,1,0,1,0.0
2,1.0,0,255,1.0,0.99,0.0,0,0,18,0,0,1,0.0
1,0.0,599,28,0.11,0.04,0.0,281,2,10,1,0,1,0.0
5,0.0,463,98,0.0,0.01,0.01,0,0,21,1,0,5,0.0
43,0.09,0,255,0.82,0.0,0.0,0,0,18,0,0,7,0.0
14,0.0,0,255,0.01,0.0,0.0,2088,0,14,1,0,14,0.0
269,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,8,0.0
329,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,329,0.0
4,0.75,109,129,0.04,0.01,0.02,2,0,8,0,0,6,0.5
193,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,19,0.0
109,0.08,0,255,0.07,0.0,0.0,0,0,20,0,0,10,0.0
3,0.0,2108,230,0.0,0.0,0.01,0,0,21,1,0,3,0.0
2,0.0,293,255,0.04,0.0,0.0,1,0,18,1,0,2,0.0
1,0.0,0,1,0.0,1.0,0.29,0,0,17,0,0,1,0.0
450,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,450,0.0
2,0.0,37,255,0.01,0.01,0.0,0,0,21,0,0,4,0.5
5,0.0,406,255,0.0,0.0,0.0,0,0,21,1,0,17,0.12
7,0.0,1986,255,0.0,0.0,0.0,0,0,21,1,0,7,0.0
51,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,51,0.0
12,0.0,8733,255,0.0,0.0,0.0,0,0,21,1,0,12,0.0
1,0.0,593,84,0.05,0.01,0.0,282,2,11,1,0,1,0.0
218,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,7,0.0
30,0.0,0,255,0.02,0.12,0.0,0,0,6,0,0,30,0.0
14,0.0,354,255,0.0,0.0,0.0,0,0,21,1,0,22,0.18
8,0.0,1133,76,0.0,0.01,0.04,0,0,21,1,0,8,0.0
208,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,7,0.0
1,0.0,331,133,0.03,0.01,0.0,1,0,21,1,0,4,1.0
1,0.0,3178,80,0.05,0.01,0.09,47114,0,20,1,0,1,0.0
135,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,16,0.0
244,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,2,0.0
1,0.0,589,24,0.0,0.04,0.01,0,0,21,1,0,1,0.0
6,0.0,4073,255,0.0,0.0,0.0,0,0,21,1,0,7,0.29
1,0.0,93,255,0.02,0.0,0.0,5,0,16,1,0,1,0.0
233,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,15,0.0
363,0.0,51,255,0.0,0.93,0.0,0,0,17,0,0,363,0.0
4,0.0,7988,255,0.0,0.0,0.0,0,0,21,1,0,4,0.0
3,0.0,994,15,0.0,0.07,0.05,0,0,21,1,0,5,0.4
1,0.0,174,255,0.02,0.0,0.0,0,0,15,0,0,1,0.0
1,0.0,44,255,0.65,0.0,0.0,0,0,18,0,0,1,0.0
300,0.05,0,255,0.06,0.0,0.0,0,0,19,0,0,14,0.0
16,0.0,9231,255,0.0,0.0,0.0,0,0,21,1,0,16,0.0
9,0.0,1489,255,0.0,0.0,0.0,0,0,21,1,0,9,0.0
24,0.17,0,255,0.02,0.01,0.0,0,0,19,0,0,9,0.0
7,0.0,2251,68,0.0,0.01,0.03,0,0,21,1,0,7,0.0
4,0.0,0,255,0.0,0.0,0.0,0,0,17,0,0,4,0.0
10,0.0,2119,255,0.0,0.0,0.0,0,0,21,1,0,10,0.0
36,1.0,1,255,0.72,1.0,0.0,0,0,13,0,0,1,0.0
38,0.0,1232,255,0.0,0.0,0.0,0,0,21,1,0,38,0.0
137,0.0,130,255,0.0,0.0,0.0,0,0,18,0,0,217,0.01
182,0.0,76,255,0.0,0.01,0.0,0,0,18,0,0,182,0.0
2,0.0,0,108,0.04,0.61,0.01,0,0,21,0,0,2,0.0
1,0.0,597,2,1.0,0.5,0.0,284,2,11,1,0,1,0.0
12,0.0,467,255,0.0,0.0,0.0,0,0,21,1,0,18,0.22
106,0.08,0,255,0.06,0.0,0.0,0,0,19,0,0,4,0.0
1,0.0,93,255,0.02,0.0,0.0,4,0,13,1,0,1,0.0
2,0.0,611,255,0.02,0.0,0.0,0,0,5,0,0,2,0.0
1,0.0,93,255,0.04,0.0,0.0,4,0,18,1,0,1,0.0
1,0.0,15,255,0.02,0.0,0.0,0,0,11,0,0,6,0.67
1,0.0,0,1,0.0,1.0,0.18,0,0,11,1,0,1,0.0
3,0.0,0,255,0.01,0.0,0.0,0,0,16,0,0,3,0.0
24,0.0,44,255,0.0,0.01,0.0,0,0,21,0,0,104,0.02
1,0.0,44,255,0.02,0.0,0.0,7578,0,17,0,0,1,0.0
139,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,10,0.0
405,1.0,1,255,1.0,1.0,0.0,0,0,17,0,0,1,0.0
10,0.0,5200,255,0.0,0.0,0.0,0,0,21,1,0,10,0.0
31,0.0,1505,255,0.0,0.0,0.0,0,0,21,1,0,31,0.0
29,0.0,1164,29,0.0,0.03,0.04,0,0,21,1,0,29,0.0
1,0.0,174,255,0.02,0.0,0.0,0,0,15,0,0,1,0.0
11,0.0,1731,11,0.0,0.09,0.03,0,0,17,1,0,11,0.0
1,0.0,44,255,0.24,0.0,0.0,7470,0,18,0,0,1,0.0
130,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,9,0.0
214,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,4,0.0
39,0.0,1343,255,0.0,0.0,0.0,0,0,21,1,0,39,0.0
62,0.94,0,255,0.73,1.0,0.0,0,0,7,0,0,5,0.0
7,0.0,0,255,0.01,0.0,0.0,2069,0,15,1,0,7,0.0
4,0.75,306,190,0.03,0.01,0.02,3,0,10,0,0,7,0.57
114,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,12,0.0
146,0.05,0,255,0.05,0.0,0.0,0,0,20,0,0,20,0.0
117,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,17,0.0
165,0.0,0,255,0.0,1.0,0.0,0,0,21,0,0,165,0.0
280,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,17,0.0
6,0.0,771,206,0.0,0.0,0.02,0,0,21,1,0,6,0.0
5,0.0,372,255,0.0,0.0,0.0,0,0,21,1,0,5,0.0
138,0.0,45,255,0.01,0.54,0.0,0,0,13,0,0,138,0.0
511,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
23,0.0,306,23,0.0,0.04,0.06,0,0,21,1,0,33,0.12
1,0.0,644,14,0.0,0.07,0.06,0,0,21,1,0,9,0.33
4,0.0,42,255,0.01,0.0,0.0,0,0,21,0,0,6,0.33
1,0.0,147,212,0.01,0.0,0.0,0,0,0,0,0,1,0.0
508,0.0,54,255,0.0,1.0,0.0,0,0,17,0,0,508,0.0
5,0.0,4380,255,0.0,0.0,0.0,9,1,9,1,0,5,0.0
259,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,17,0.0
1,0.0,18966,1,0.0,1.0,0.04,0,0,21,1,0,7,0.29
434,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,434,0.0
3,0.0,8314,255,0.01,0.0,0.0,0,2,15,1,1,3,0.0
1,0.0,0,95,0.04,0.15,0.11,0,0,20,0,0,1,0.0
6,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,6,0.0
2,0.0,327,137,0.0,0.01,0.01,0,0,21,1,0,21,0.19
140,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,1,0.0
4,0.0,471,14,0.0,0.07,0.05,0,0,21,1,0,5,0.4
3,0.0,7812,17,0.0,0.06,0.06,0,0,21,1,0,12,0.17
6,0.0,80,142,0.01,0.01,0.0,0,0,21,0,0,6,0.0
150,0.0,0,255,0.07,0.0,0.0,0,0,18,0,0,150,0.0
274,0.06,0,255,0.06,0.0,0.0,0,0,18,0,0,1,0.0
1,0.0,0,4,0.0,1.0,0.26,0,0,15,0,0,65,1.0
3,1.0,36,133,0.04,0.01,0.03,0,0,15,1,0,3,1.0
12,0.0,666,12,0.0,0.08,0.02,0,0,21,1,0,12,0.0
1,0.0,0,255,1.0,0.0,0.0,0,0,9,0,0,1,0.0
6,0.0,181,126,0.0,0.01,0.01,0,0,21,1,0,21,0.1
3,0.0,2613,255,0.0,0.0,0.0,0,0,21,1,0,3,0.0
4,0.0,1515,20,0.0,0.05,0.02,0,0,21,1,0,4,0.0
1,0.0,255,89,0.0,0.01,0.06,0,0,21,1,0,2,1.0
166,0.09,0,255,0.09,0.0,0.0,0,0,21,0,0,16,0.0
510,0.0,54,255,0.0,0.86,0.0,0,0,17,0,0,510,0.0
1,0.0,0,1,0.0,1.0,0.23,0,0,16,0,0,1,0.0
17,0.0,936,255,0.0,0.0,0.0,0,0,21,1,0,17,0.0
1,0.0,1269,16,0.0,0.06,0.03,0,0,21,1,0,1,0.0
2,1.0,83,150,0.03,0.01,0.01,0,0,21,1,0,1,0.0
140,0.06,0,255,0.06,0.0,0.0,0,0,19,0,0,2,0.0
1,0.0,2437,255,0.35,0.0,0.0,10,0,8,1,0,1,0.0
217,0.06,0,255,0.05,0.0,0.0,0,0,18,0,0,13,0.0
1,0.0,83,222,0.02,0.0,0.01,0,0,18,1,0,2,1.0
1,0.0,0,55,0.09,0.02,0.02,0,0,13,0,0,14,0.86
2,0.0,174,255,0.0,0.0,0.0,0,0,16,0,0,2,0.0
1,0.0,0,75,1.0,1.0,0.0,0,0,18,0,0,1,0.0
33,0.0,1723,255,0.0,0.0,0.0,0,0,21,1,0,36,0.11
291,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,16,0.0
105,0.09,0,255,0.07,0.0,0.0,0,0,21,0,0,1,0.0
4,1.0,0,255,0.03,0.0,0.0,0,0,14,0,0,7,1.0
9,0.0,2006,255,0.0,0.0,0.0,0,0,21,1,0,9,0.0
469,0.0,0,255,0.0,1.0,0.0,0,0,20,0,0,469,0.0
509,0.0,55,255,0.0,0.86,0.0,0,0,17,0,0,509,0.0
217,0.07,0,255,0.07,0.0,0.0,0,0,19,0,0,1,0.0
510,0.0,58,255,0.0,1.0,0.0,0,0,17,0,0,510,0.0
235,0.06,0,255,0.07,0.0,0.0,0,0,20,0,0,18,0.0
2,0.0,44,255,0.01,0.02,0.0,0,0,21,0,0,3,0.67
1,0.0,597,255,0.02,0.0,0.0,287,2,14,1,0,1,0.0
230,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,4,0.0
102,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,8,0.0
148,0.05,0,255,0.05,0.0,0.0,0,0,20,0,0,20,0.0
511,1.0,0,255,1.0,0.0,0.0,0,0,20,0,0,1,0.0
8,0.0,756,8,0.0,0.12,0.05,0,0,21,1,0,8,0.0
13,0.0,2140,39,0.0,0.03,0.04,0,0,21,1,0,13,0.0
11,0.0,2755,137,0.0,0.01,0.02,0,0,21,1,0,11,0.0
2,0.0,146,255,0.01,0.01,0.0,0,0,4,0,0,2,0.0
7,0.0,292,11,0.0,0.09,0.01,0,0,21,1,0,13,0.31
1,0.0,333,108,0.04,0.01,0.02,2,0,21,1,0,2,1.0
2,0.0,11129,140,0.0,0.01,0.04,0,0,21,1,0,2,0.0
49,0.0,43,255,0.0,0.38,0.0,0,0,13,0,0,49,0.0
111,0.08,0,255,0.06,0.0,0.0,0,0,21,0,0,6,0.0
16,0.0,468,255,0.0,0.0,0.0,0,0,21,1,0,16,0.0
266,0.07,0,238,0.08,0.0,0.0,0,0,18,0,0,9,0.0
22,0.0,0,255,0.0,1.0,0.0,0,0,19,0,0,22,0.0
1,0.0,44,255,0.01,0.0,0.0,7224,0,14,0,0,1,0.0
1,0.0,93,255,0.04,0.0,0.0,3,0,17,1,0,1,0.0
1,0.0,0,83,0.04,0.01,0.0,0,0,12,0,0,1,0.0
1,0.0,157,171,0.03,0.01,0.0,0,0,7,0,0,1,0.0
18,0.0,0,255,0.01,0.0,0.0,792,0,14,1,0,18,0.0
7,0.0,2827,42,0.0,0.02,0.07,0,0,21,1,0,7,0.0
325,0.0,53,255,0.0,0.86,0.0,0,0,17,0,0,325,0.0
1,0.0,93,255,0.01,0.0,0.0,4,0,18,1,0,1,0.0
1,0.0,130,148,0.03,0.01,0.0,2,0,20,1,0,1,0.0
8,0.0,3544,33,0.0,0.03,0.02,0,0,21,1,0,9,0.22
2,0.0,44,255,0.02,0.01,0.0,0,0,21,0,0,3,0.67
3,0.0,0,138,0.04,0.2,0.41,0,0,20,0,0,3,0.0
8,0.0,1701,255,0.0,0.0,0.0,0,0,21,1,0,8,0.0
1,0.0,395,159,0.03,0.01,0.03,0,0,18,1,0,1,0.0
2,0.0,7545,255,0.0,0.0,0.0,0,0,21,1,0,2,0.0
4,0.0,0,255,0.0,0.02,0.0,0,0,16,0,0,4,0.0
11,0.0,291,255,0.0,0.0,0.0,0,0,21,1,0,33,0.15
1,0.0,597,255,0.8,0.0,0.0,282,2,12,1,0,1,0.0
11,0.0,834,255,0.0,0.0,0.0,0,0,21,1,0,11,0.0
4,0.0,0,255,0.01,0.0,0.0,0,0,15,0,0,4,0.0
124,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,16,0.0
8,0.0,761,255,0.0,0.0,0.0,0,0,21,1,0,9,0.22
236,0.0,50,255,0.0,0.92,0.0,0,0,17,0,0,236,0.0
12,0.0,1279,113,0.0,0.01,0.02,0,0,21,1,0,12,0.0
3,1.0,36,255,0.03,0.0,0.0,0,0,14,1,0,5,1.0
1,0.0,279,30,0.13,0.03,0.01,0,0,21,1,0,2,1.0
3,0.0,1097,111,0.0,0.01,0.01,0,0,21,1,0,6,0.5
199,0.0,45,255,0.01,0.0,0.0,0,0,18,0,0,199,0.0
221,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,1,0.0
1,0.0,0,255,0.78,0.77,0.0,0,0,18,0,0,1,0.0
3,0.67,0,255,0.02,0.08,0.0,0,0,4,0,0,2,0.0
1,0.0,0,255,1.0,1.0,0.0,0,0,18,0,0,1,0.0
1,0.0,13887,10,0.0,0.1,0.05,0,0,21,1,0,29,0.1
8,0.0,1997,114,0.0,0.01,0.04,0,0,21,1,0,8,0.0
1,0.0,0,255,0.03,0.19,0.0,0,0,7,0,0,1,0.0
1,0.0,146,210,0.01,0.0,0.0,0,0,18,0,0,1,0.0
5,0.0,1565,255,0.0,0.0,0.0,0,0,21,1,0,5,0.0
10,0.0,7177,157,0.0,0.01,0.04,0,0,21,1,0,11,0.18
1,0.0,93,255,0.02,0.0,0.0,5,0,18,1,0,1,0.0
241,0.07,0,255,0.08,0.0,0.0,0,0,21,0,0,5,0.0
252,0.07,0,255,0.08,0.0,0.0,0,0,20,0,0,19,0.0
10,0.0,1379,20,0.0,0.05,0.01,0,0,21,1,0,10,0.0
114,1.0,0,149,0.7,0.01,0.0,0,0,17,0,0,1,0.0
18,0.0,1311,248,0.0,0.0,0.01,0,0,21,1,0,18,0.0
1,0.0,0,3,0.0,1.0,0.21,0,0,15,0,0,1,0.0
143,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,2,0.0
5,0.0,2302,255,0.0,0.0,0.0,0,0,21,1,0,6,0.33
137,0.05,0,255,0.05,0.0,0.0,0,0,21,0,0,18,0.0
16,0.0,1996,255,0.0,0.0,0.0,0,0,21,1,0,16,0.0
118,0.02,112,240,0.01,0.0,0.0,0,0,19,0,0,117,0.0
509,0.0,52,255,0.0,0.83,0.0,0,0,17,0,0,509,0.0
3,1.0,44,44,0.11,0.02,0.03,0,0,14,0,0,4,1.0
1,0.0,0,1,0.0,1.0,0.75,280,0,18,0,0,1,0.0
2,0.0,327,255,0.02,0.0,0.0,0,0,21,1,0,2,0.0
9,0.0,768,144,0.0,0.01,0.01,0,0,21,1,0,9,0.0
1,0.0,597,255,0.02,0.0,0.0,282,2,14,1,0,1,0.0
3,0.0,293,255,0.13,0.0,0.0,1,0,11,1,0,3,0.0
3,1.0,0,95,0.03,0.01,0.03,0,0,15,0,0,5,1.0
15,0.0,608,255,0.0,0.0,0.0,0,0,21,1,0,23,0.17
1,0.0,326,116,0.03,0.01,0.02,0,0,21,1,0,1,0.0
2,0.0,174,255,0.02,0.0,0.0,0,0,11,0,0,2,0.0
1,0.0,597,173,0.04,0.01,0.0,282,2,13,1,0,1,0.0
105,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,10,0.0
4,0.0,8314,255,0.01,0.0,0.0,0,2,11,1,1,5,0.4
2,0.0,88,119,0.02,0.02,0.0,0,0,21,0,0,8,0.5
143,0.06,0,255,0.05,0.0,0.0,0,0,21,0,0,16,0.0
1,0.0,93,119,0.03,0.01,0.02,5,0,7,1,0,1,0.0
56,0.14,0,255,0.17,0.0,0.0,0,0,21,0,0,14,0.0
5,0.0,11383,117,0.0,0.01,0.02,0,0,21,1,0,23,0.3
77,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,77,0.0
1,0.0,988,39,0.0,0.03,0.06,0,0,21,1,0,1,0.0
32,0.91,0,255,0.96,0.16,0.0,0,0,6,0,0,4,0.0
1,0.0,93,7,0.0,0.14,0.3,3,0,5,1,0,1,0.0
4,0.0,259,114,0.0,0.01,0.06,0,0,21,1,0,17,0.18
4,0.0,8314,255,0.0,0.0,0.0,0,2,11,1,1,24,0.12
2,1.0,36,174,0.03,0.01,0.03,0,0,14,1,0,3,1.0
1,0.0,127,1,0.0,1.0,0.06,0,0,21,1,0,5,0.6
60,0.0,0,255,0.01,0.0,0.0,815,0,15,1,0,60,0.0
4,1.0,36,255,0.03,0.0,0.0,3,0,15,1,0,22,1.0
1,0.0,597,255,0.03,0.0,0.0,284,2,13,1,0,1,0.0
14,0.0,1366,51,0.0,0.02,0.0,0,0,21,1,0,14,0.0
244,0.06,0,255,0.08,0.0,0.0,0,0,21,0,0,7,0.0
1,0.0,44,255,0.02,0.0,0.0,7249,0,14,0,0,1,0.0
203,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,4,0.0
1,0.0,44,255,0.02,0.0,0.0,8039,0,17,0,0,1,0.0
5,0.0,4800,89,0.0,0.01,0.03,0,0,21,1,0,7,0.29
5,0.0,1856,255,0.0,0.0,0.0,0,0,21,1,0,9,0.22
4,0.0,7949,83,0.0,0.01,0.01,0,0,21,1,0,10,0.3
2,0.0,143,255,0.01,0.0,0.0,0,0,3,0,0,2,0.0
143,0.09,0,255,0.09,0.0,0.0,0,0,21,0,0,10,0.0
1,0.0,0,255,0.83,0.81,0.0,0,0,18,0,0,1,0.0
4,0.75,0,74,0.07,0.01,0.02,0,0,9,0,0,11,0.55
1,0.0,0,46,0.07,0.41,0.02,0,0,20,0,0,1,0.0
1,0.0,44,255,0.02,0.0,0.0,0,0,18,0,0,1,0.0
8,0.0,694,50,0.0,0.02,0.01,0,0,21,1,0,8,0.0
192,0.08,0,255,0.07,0.0,0.0,0,0,21,0,0,9,0.0
161,0.0,69,255,0.01,0.0,0.0,0,0,18,0,0,164,0.02
276,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,18,0.0
511,0.0,50,255,0.0,0.84,0.0,0,0,17,0,0,511,0.0
508,0.0,56,255,0.0,0.8,0.0,0,0,17,0,0,508,0.0
38,0.92,1,255,0.52,0.94,0.0,0,0,15,0,0,1,0.0
9,0.0,42,255,0.01,0.01,0.0,0,0,21,0,0,12,0.17
143,0.09,0,255,0.09,0.0,0.0,0,0,21,0,0,5,0.0
3,0.0,12170,9,0.0,0.11,0.06,0,0,21,1,0,3,0.0
511,0.0,55,255,0.0,0.85,0.0,0,0,17,0,0,511,0.0
1,0.0,0,104,0.05,0.44,0.02,0,0,21,0,0,1,0.0
480,1.0,1,255,1.0,1.0,0.0,0,0,17,0,0,1,0.0
311,0.0,0,255,0.0,1.0,0.0,0,0,18,0,0,311,0.0
1,0.0,21297,73,0.0,0.01,0.03,0,0,21,1,0,1,0.0
1,0.0,0,6,0.33,0.83,0.22,0,0,6,0,0,1,0.0
13,0.0,0,255,0.01,0.0,0.0,0,0,15,0,0,13,0.0
21,0.0,725,94,0.0,0.01,0.07,0,0,21,1,0,27,0.11
1,0.0,0,125,0.06,0.01,0.0,0,0,10,0,0,1,0.0
13,0.0,1480,30,0.0,0.03,0.05,0,0,21,1,0,14,0.14
3,0.0,114,255,0.01,0.0,0.0,0,0,21,0,0,6,0.33
4,0.5,293,255,0.05,0.0,0.0,1,0,17,1,0,3,0.0
2,0.0,639,25,0.0,0.04,0.04,0,0,21,1,0,15,0.2
35,0.0,0,255,0.0,0.0,0.0,0,0,13,0,0,35,0.0
3,0.0,5197,75,0.0,0.01,0.01,0,0,21,1,0,27,0.07
2,0.0,174,255,0.02,0.0,0.0,0,0,11,0,0,2,0.0
16,0.0,1733,255,0.0,0.0,0.0,0,0,21,1,0,18,0.11
1,0.0,0,1,0.0,1.0,1.0,0,0,19,0,0,3,1.0
263,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,13,0.0
1,0.0,95,255,0.02,0.0,0.0,3,0,8,0,0,1,0.0
100,0.0,0,255,0.0,0.0,0.0,0,0,17,0,0,100,0.0
11,0.0,14518,49,0.0,0.02,0.04,0,0,21,1,0,23,0.13
292,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,20,0.0
212,0.06,0,255,0.07,0.0,0.0,0,0,20,0,0,9,0.0
1,0.0,174,255,0.0,0.0,0.0,0,0,17,0,0,1,0.0
2,1.0,0,255,0.82,0.8,0.0,0,0,18,0,0,1,0.0
151,0.11,0,255,0.1,0.0,0.0,0,0,21,0,0,2,0.0
1,0.0,4678,125,0.05,0.01,0.0,9645,0,20,1,2,1,0.0
1,0.0,0,3,0.0,1.0,0.19,280,0,17,0,0,1,0.0
55,1.0,1,255,0.49,1.0,0.0,0,0,16,0,0,1,0.0
1,0.0,44,255,0.03,0.0,0.0,7440,0,18,0,0,1,0.0
1,0.0,5252,45,0.0,0.02,0.05,0,0,21,1,0,1,0.0
1,0.0,553,65,0.0,0.02,0.04,0,0,21,1,0,14,0.21
84,0.02,132,255,0.0,0.0,0.0,0,0,20,0,0,147,0.01
252,0.07,0,255,0.07,0.0,0.0,0,0,21,0,0,8,0.0
286,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,7,0.0
9,0.0,2733,255,0.0,0.0,0.0,0,0,21,1,0,13,0.15
1,0.0,93,255,0.01,0.0,0.0,4,0,18,1,0,1,0.0
80,0.0,0,255,0.01,0.0,0.0,795,0,15,1,0,80,0.0
267,0.06,0,255,0.07,0.0,0.0,0,0,20,0,0,17,0.0
2,1.0,93,255,0.02,0.0,0.0,4,0,17,1,0,1,0.0
207,0.06,0,255,0.07,0.0,0.0,0,0,21,0,0,7,0.0
3,0.0,193,19,0.0,0.05,0.02,0,0,21,1,0,3,0.0
2,1.0,44,255,0.03,0.0,0.0,0,0,12,0,0,9,1.0
8,0.0,3544,22,0.0,0.05,0.05,0,0,21,1,0,8,0.0
1,0.0,2425,255,0.25,0.0,0.0,10,0,7,1,0,1,0.0
107,0.0,0,255,0.0,0.0,0.0,0,0,18,0,0,107,0.0
26,0.0,0,255,0.0,0.0,0.0,900,0,15,1,0,26,0.0
9,0.0,2167,9,0.0,0.11,0.05,0,0,21,1,0,9,0.0
2,0.0,44,255,0.01,0.01,0.0,0,0,21,0,0,5,0.6
1,0.0,0,31,1.0,1.0,0.0,0,0,18,0,0,1,0.0
198,0.07,0,255,0.07,0.0,0.0,0,0,18,0,0,2,0.0
135,0.07,0,255,0.06,0.0,0.0,0,0,21,0,0,9,0.0
211,0.06,0,255,0.06,0.0,0.0,0,0,18,0,0,16,0.0
3,0.0,1380,255,0.01,0.0,0.0,0,0,21,1,0,3,0.0
260,0.06,0,255,0.06,0.0,0.0,0,0,21,0,0,17,0.0
1,0.0,157,236,0.03,0.0,0.0,0,0,8,0,0,1,0.0
1,0.0,0,114,0.04,0.18,0.08,0,0,20,0,0,1,0.0
